datetime,open,high,low,close,volume
2023-12-31 16:00:00,15.305,15.425,15.247,15.352,561264.64
2023-12-31 17:00:00,15.354,15.442,15.316,15.359,451077.41
2023-12-31 18:00:00,15.36,15.373,15.227,15.313,559658.87
2023-12-31 19:00:00,15.315,15.363,15.266,15.309,370368.98
2023-12-31 20:00:00,15.31,15.314,15.105,15.124,849444.2
2023-12-31 21:00:00,15.123,15.284,15.114,15.165,417025.39
2023-12-31 22:00:00,15.165,15.197,14.75,14.91,1219701.39
2023-12-31 23:00:00,14.909,15.026,14.885,14.952,700561.26
2024-01-01 00:00:00,14.951,15.166,14.932,15.135,541358.2
2024-01-01 01:00:00,15.134,15.22,15.09,15.18,444013.66
2024-01-01 02:00:00,15.18,15.193,15.076,15.078,290602.72
2024-01-01 03:00:00,15.078,15.082,14.871,14.941,596530.93
2024-01-01 04:00:00,14.94,15.003,14.812,14.931,620586.0
2024-01-01 05:00:00,14.932,15.032,14.911,14.994,404555.08
2024-01-01 06:00:00,14.993,15.09,14.97,15.078,286618.03
2024-01-01 07:00:00,15.078,15.237,15.072,15.231,454775.9
2024-01-01 08:00:00,15.231,15.283,15.139,15.234,497615.04
2024-01-01 09:00:00,15.234,15.353,15.216,15.306,459132.36
2024-01-01 10:00:00,15.305,15.341,15.284,15.324,293977.14
2024-01-01 11:00:00,15.324,15.357,15.272,15.31,309832.1
2024-01-01 12:00:00,15.31,15.328,15.232,15.235,433183.36
2024-01-01 13:00:00,15.236,15.328,15.185,15.277,480680.56
2024-01-01 14:00:00,15.274,15.288,15.155,15.224,527279.73
2024-01-01 15:00:00,15.225,15.336,15.19,15.316,504576.3
2024-01-01 16:00:00,15.318,15.427,15.287,15.329,731627.01
2024-01-01 17:00:00,15.328,15.344,15.198,15.286,555787.63
2024-01-01 18:00:00,15.287,15.433,15.276,15.426,645848.11
2024-01-01 19:00:00,15.425,15.532,15.401,15.468,593649.74
2024-01-01 20:00:00,15.468,15.594,15.461,15.491,780168.18
2024-01-01 21:00:00,15.491,15.521,15.392,15.469,477552.59
2024-01-01 22:00:00,15.468,15.526,15.383,15.485,399629.67
2024-01-01 23:00:00,15.486,15.589,15.442,15.563,597252.36
2024-01-02 00:00:00,15.563,15.792,15.508,15.779,1199064.46
2024-01-02 01:00:00,15.779,15.869,15.674,15.738,1083027.73
2024-01-02 02:00:00,15.738,15.85,15.736,15.841,499205.53
2024-01-02 03:00:00,15.84,15.855,15.698,15.718,659201.94
2024-01-02 04:00:00,15.718,15.916,15.712,15.867,765451.43
2024-01-02 05:00:00,15.866,15.911,15.801,15.806,480336.08
2024-01-02 06:00:00,15.805,15.89,15.755,15.796,381314.39
2024-01-02 07:00:00,15.796,15.961,15.796,15.905,636824.4
2024-01-02 08:00:00,15.905,16.082,15.837,16.02,1167294.84
2024-01-02 09:00:00,16.02,16.084,15.911,15.973,974218.1
