datetime,open,high,low,close,volume
2024-02-19 12:00:00,0.5188,0.5748,0.5011,0.5725,91751749.0
2024-02-19 16:00:00,0.5725,0.6965,0.561,0.5982,820268728.0
2024-02-19 20:00:00,0.5982,0.6277,0.545,0.5485,226262142.0
2024-02-20 00:00:00,0.5486,0.6146,0.5333,0.5789,225732815.0
2024-02-20 04:00:00,0.579,0.619,0.5651,0.5938,159972471.0
2024-02-20 08:00:00,0.5938,0.5978,0.5565,0.5744,164395536.0
2024-02-20 12:00:00,0.5745,0.5937,0.48,0.5089,382593041.0
2024-02-20 16:00:00,0.5088,0.5487,0.495,0.5344,183648781.0
2024-02-20 20:00:00,0.5345,0.5382,0.505,0.5162,77175373.0
2024-02-21 00:00:00,0.5164,0.5487,0.507,0.521,82241858.0
2024-02-21 04:00:00,0.5209,0.5322,0.502,0.5218,83722755.0
2024-02-21 08:00:00,0.5221,0.5232,0.4836,0.4907,111520050.0
2024-02-21 12:00:00,0.4906,0.517,0.4815,0.4903,119198698.0
2024-02-21 16:00:00,0.4903,0.5062,0.4889,0.4998,62270023.0
2024-02-21 20:00:00,0.4998,0.5278,0.4937,0.5191,60444793.0
2024-02-22 00:00:00,0.5192,0.52,0.5011,0.5026,49495001.0
2024-02-22 04:00:00,0.5026,0.5164,0.4904,0.5153,50838738.0
2024-02-22 08:00:00,0.5153,0.5499,0.5145,0.5402,138782753.0
2024-02-22 12:00:00,0.5402,0.57,0.5274,0.5511,125179457.0
2024-02-22 16:00:00,0.5511,0.5592,0.5334,0.546,55201395.0
2024-02-22 20:00:00,0.5461,0.5507,0.5204,0.5239,46240143.0
2024-02-23 00:00:00,0.524,0.5468,0.5239,0.5372,52912448.0
2024-02-23 04:00:00,0.5372,0.5507,0.5294,0.5437,61462268.0
2024-02-23 08:00:00,0.5437,0.5504,0.5179,0.5229,69442491.0
2024-02-23 12:00:00,0.523,0.5241,0.4918,0.4971,89026436.0
2024-02-23 16:00:00,0.4971,0.5143,0.4908,0.5108,44759459.0
2024-02-23 20:00:00,0.5107,0.5124,0.4965,0.5013,21974467.0
2024-02-24 00:00:00,0.5013,0.5039,0.4808,0.4984,44314971.0
2024-02-24 04:00:00,0.4984,0.5113,0.4971,0.5085,28504600.0
2024-02-24 08:00:00,0.5085,0.5187,0.497,0.5123,35336473.0
2024-02-24 12:00:00,0.5124,0.5192,0.5078,0.5162,26455379.0
2024-02-24 16:00:00,0.5161,0.5197,0.51,0.5148,23551780.0
2024-02-24 20:00:00,0.5148,0.5301,0.5121,0.5209,29050338.0
2024-02-25 00:00:00,0.5209,0.5222,0.504,0.5059,24829330.0
2024-02-25 04:00:00,0.5059,0.5235,0.503,0.5224,34163382.0
2024-02-25 08:00:00,0.5224,0.5393,0.5132,0.534,51177003.0
2024-02-25 12:00:00,0.534,0.5732,0.5275,0.5522,94918882.0
2024-02-25 16:00:00,0.5521,0.5832,0.5474,0.5716,100029165.0
2024-02-25 20:00:00,0.5716,0.588,0.5577,0.5654,50353814.0
2024-02-26 00:00:00,0.5655,0.6264,0.5576,0.6025,125283809.0
2024-02-26 04:00:00,0.6026,0.6418,0.5934,0.6011,125572907.0
2024-02-26 08:00:00,0.6011,0.6193,0.5764,0.5906,118020545.0
2024-02-26 12:00:00,0.5907,0.6195,0.5723,0.5946,113871117.0
2024-02-26 16:00:00,0.5945,0.6068,0.58,0.5959,61230847.0
2024-02-26 20:00:00,0.5959,0.6022,0.5669,0.5706,53890987.0
2024-02-27 00:00:00,0.5707,0.5879,0.56,0.5696,75067604.0
2024-02-27 04:00:00,0.5697,0.6049,0.5685,0.5843,64475844.0
2024-02-27 08:00:00,0.5844,0.5973,0.57,0.5743,50400948.0
2024-02-27 12:00:00,0.5743,0.5781,0.5529,0.5618,72413999.0
2024-02-27 16:00:00,0.5618,0.5656,0.5421,0.5496,67408849.0
2024-02-27 20:00:00,0.5495,0.565,0.5487,0.5615,32177549.0
2024-02-28 00:00:00,0.5616,0.5684,0.5427,0.546,45658021.0
2024-02-28 04:00:00,0.5461,0.5545,0.5215,0.5344,68058050.0
2024-02-28 08:00:00,0.5344,0.5425,0.5149,0.5255,87497130.0
2024-02-28 12:00:00,0.5255,0.5377,0.5209,0.5359,79671357.0
2024-02-28 16:00:00,0.5359,0.5444,0.4352,0.4974,187176688.0
2024-02-28 20:00:00,0.4974,0.5157,0.495,0.5102,43472257.0
2024-02-29 00:00:00,0.5103,0.5326,0.5082,0.52,43755852.0
2024-02-29 04:00:00,0.52,0.5207,0.5038,0.5178,45680552.0
2024-02-29 08:00:00,0.5179,0.536,0.5048,0.507,67853889.0
2024-02-29 12:00:00,0.507,0.5114,0.4997,0.5058,39954447.0
2024-02-29 16:00:00,0.5058,0.5187,0.4851,0.5086,78668586.0
2024-02-29 20:00:00,0.5087,0.5124,0.4694,0.4897,64481184.0
2024-03-01 00:00:00,0.4898,0.5007,0.4859,0.4983,29486993.0
2024-03-01 04:00:00,0.4982,0.5195,0.498,0.5115,46997078.0
2024-03-01 08:00:00,0.5116,0.5216,0.5005,0.5014,45211763.0
2024-03-01 12:00:00,0.5014,0.5207,0.4945,0.5202,49815644.0
2024-03-01 16:00:00,0.5203,0.5211,0.5054,0.5171,37833935.0
2024-03-01 20:00:00,0.5171,0.5249,0.5109,0.5156,29219856.0
2024-03-02 00:00:00,0.5156,0.525,0.498,0.5139,47429751.0
2024-03-02 04:00:00,0.514,0.5156,0.5025,0.5119,28008496.0
2024-03-02 08:00:00,0.512,0.5494,0.5013,0.5403,97513042.0
