datetime,open,high,low,close,volume
2023-12-31 16:00:00,8.494,8.548,8.431,8.452,2889586.0
2023-12-31 20:00:00,8.453,8.456,8.025,8.207,5434155.9
2024-01-01 00:00:00,8.208,8.333,8.106,8.155,3234083.9
2024-01-01 04:00:00,8.154,8.185,8.068,8.176,2697375.4
2024-01-01 08:00:00,8.177,8.277,8.148,8.248,1945998.9
2024-01-01 12:00:00,8.249,8.391,8.212,8.391,2722892.4
2024-01-01 16:00:00,8.391,8.61,8.316,8.604,4083302.0
2024-01-01 20:00:00,8.602,8.676,8.476,8.607,4207725.9
2024-01-02 00:00:00,8.608,8.779,8.547,8.688,4529718.8
2024-01-02 04:00:00,8.687,8.714,8.627,8.713,1997612.1
2024-01-02 08:00:00,8.714,8.819,8.607,8.66,5453376.8
2024-01-02 12:00:00,8.661,8.767,8.4,8.425,8590228.7
2024-01-02 16:00:00,8.425,8.525,8.371,8.444,4889175.4
2024-01-02 20:00:00,8.445,8.493,8.321,8.418,3360049.5
2024-01-03 00:00:00,8.418,8.559,8.396,8.449,2696745.6
2024-01-03 04:00:00,8.449,8.587,8.434,8.453,3019011.3
2024-01-03 08:00:00,8.454,8.561,8.065,8.141,7896354.6
2024-01-03 12:00:00,8.142,8.158,6.419,7.758,33903192.2
2024-01-03 16:00:00,7.759,7.782,7.529,7.678,7489297.6
2024-01-03 20:00:00,7.679,7.814,7.581,7.624,4125764.4
2024-01-04 00:00:00,7.624,7.694,7.461,7.642,4147376.7
2024-01-04 04:00:00,7.642,7.752,7.597,7.6,3023392.7
2024-01-04 08:00:00,7.6,7.715,7.5,7.667,4820784.0
2024-01-04 12:00:00,7.667,7.954,7.632,7.883,6976981.0
2024-01-04 16:00:00,7.883,7.97,7.768,7.881,4006151.9
2024-01-04 20:00:00,7.88,7.997,7.811,7.874,3400586.7
2024-01-05 00:00:00,7.874,7.952,7.503,7.705,8609935.4
2024-01-05 04:00:00,7.705,7.742,7.614,7.62,4012020.4
2024-01-05 08:00:00,7.621,7.674,7.421,7.452,6584170.7
2024-01-05 12:00:00,7.452,7.533,7.23,7.352,8322290.0
2024-01-05 16:00:00,7.351,7.387,7.159,7.3,4823701.9
2024-01-05 20:00:00,7.3,7.448,7.293,7.445,3375977.0
2024-01-06 00:00:00,7.446,7.447,7.283,7.297,2449032.8
2024-01-06 04:00:00,7.298,7.339,6.94,7.114,7914297.3
2024-01-06 08:00:00,7.114,7.224,7.071,7.191,2889583.0
2024-01-06 12:00:00,7.192,7.271,7.101,7.236,3373630.9
2024-01-06 16:00:00,7.235,7.31,7.155,7.195,3576537.0
2024-01-06 20:00:00,7.195,7.224,7.024,7.134,3521718.2
2024-01-07 00:00:00,7.134,7.25,7.073,7.124,3236293.7
2024-01-07 04:00:00,7.125,7.324,7.125,7.287,3985893.0
2024-01-07 08:00:00,7.288,7.324,7.119,7.189,4403216.0
2024-01-07 12:00:00,7.188,7.292,7.111,7.147,4323809.3
2024-01-07 16:00:00,7.147,7.229,7.029,7.209,4393789.3
2024-01-07 20:00:00,7.21,7.222,6.812,6.897,6856050.5
2024-01-08 00:00:00,6.897,6.961,6.504,6.685,13474024.6
2024-01-08 04:00:00,6.685,6.987,6.639,6.937,6798020.3
2024-01-08 08:00:00,6.937,7.135,6.851,7.135,4661289.0
2024-01-08 12:00:00,7.136,7.258,7.103,7.223,6275492.3
2024-01-08 16:00:00,7.223,7.491,7.174,7.481,5585745.5
2024-01-08 20:00:00,7.481,7.502,7.363,7.481,2915819.2
2024-01-09 00:00:00,7.48,7.526,7.305,7.317,4168303.1
2024-01-09 04:00:00,7.316,7.518,7.312,7.453,4215549.4
2024-01-09 08:00:00,7.453,7.513,7.27,7.315,4955667.5
2024-01-09 12:00:00,7.316,7.347,6.99,7.137,8622739.0
2024-01-09 16:00:00,7.136,7.159,6.954,7.031,4174201.3
2024-01-09 20:00:00,7.032,7.192,6.906,7.125,11232059.3
2024-01-10 00:00:00,7.126,7.223,7.083,7.137,2835949.2
2024-01-10 04:00:00,7.136,7.189,7.067,7.071,2165972.1
2024-01-10 08:00:00,7.072,7.225,6.981,7.135,3810600.3
2024-01-10 12:00:00,7.135,7.142,6.791,7.079,8578288.1
2024-01-10 16:00:00,7.077,7.257,7.005,7.251,4890020.5
2024-01-10 20:00:00,7.25,8.089,7.11,7.988,17174823.6
2024-01-11 00:00:00,7.988,8.248,7.923,8.215,8748598.4
2024-01-11 04:00:00,8.216,8.391,7.854,8.331,9979039.8
2024-01-11 08:00:00,8.331,8.439,8.27,8.398,6404242.1
2024-01-11 12:00:00,8.398,8.58,8.139,8.238,14074915.2
2024-01-11 16:00:00,8.238,8.288,8.053,8.227,6431873.6
2024-01-11 20:00:00,8.226,8.325,8.053,8.149,4235430.7
2024-01-12 00:00:00,8.149,8.215,8.032,8.08,3366800.8
2024-01-12 04:00:00,8.079,8.203,8.025,8.072,3350382.4
2024-01-12 08:00:00,8.072,8.124,7.964,8.071,4922578.7
2024-01-12 12:00:00,8.07,8.219,7.84,7.901,9045234.5
2024-01-12 16:00:00,7.901,7.956,7.55,7.767,11585299.2
2024-01-12 20:00:00,7.766,7.816,7.291,7.566,8240256.4
2024-01-13 00:00:00,7.566,7.645,7.368,7.587,4763315.5
2024-01-13 04:00:00,7.587,7.746,7.575,7.691,2402234.5
2024-01-13 08:00:00,7.691,7.739,7.587,7.649,3463696.9
2024-01-13 12:00:00,7.648,7.752,7.574,7.705,3425167.8
2024-01-13 16:00:00,7.705,7.741,7.615,7.627,2673409.5
2024-01-13 20:00:00,7.626,7.68,7.594,7.614,2305425.3
2024-01-14 00:00:00,7.614,7.628,7.501,7.509,3043717.2
2024-01-14 04:00:00,7.509,7.669,7.462,7.611,2788695.5
2024-01-14 08:00:00,7.612,7.7,7.568,7.581,2687724.0
2024-01-14 12:00:00,7.581,7.677,7.531,7.67,2807135.3
