datetime,open,high,low,close,volume
2023-12-31 16:00:00,3.699,3.886,3.692,3.87,9567419.0
2023-12-31 20:00:00,3.87,3.888,3.52,3.653,14073420.0
2024-01-01 00:00:00,3.654,3.795,3.651,3.663,8138699.0
2024-01-01 04:00:00,3.662,3.69,3.573,3.61,6528250.0
2024-01-01 08:00:00,3.609,3.647,3.576,3.607,5394988.0
2024-01-01 12:00:00,3.607,3.65,3.584,3.632,6426550.0
2024-01-01 16:00:00,3.633,3.833,3.626,3.815,10088471.0
2024-01-01 20:00:00,3.815,3.839,3.756,3.798,7636772.0
2024-01-02 00:00:00,3.798,3.975,3.744,3.921,14905428.0
2024-01-02 04:00:00,3.921,4.212,3.913,4.165,15629902.0
2024-01-02 08:00:00,4.166,4.336,4.101,4.16,26810732.0
2024-01-02 12:00:00,4.161,4.162,3.882,3.905,36515093.0
2024-01-02 16:00:00,3.905,3.97,3.839,3.899,18280498.0
2024-01-02 20:00:00,3.899,4.0,3.862,3.926,10346994.0
2024-01-03 00:00:00,3.926,4.041,3.91,3.932,11399386.0
2024-01-03 04:00:00,3.932,4.092,3.908,3.96,14777004.0
2024-01-03 08:00:00,3.961,4.054,3.772,3.822,19121445.0
2024-01-03 12:00:00,3.823,3.826,2.836,3.612,54960294.0
2024-01-03 16:00:00,3.613,3.757,3.545,3.622,17424568.0
2024-01-03 20:00:00,3.623,3.985,3.621,3.772,16086075.0
2024-01-04 00:00:00,3.771,3.804,3.596,3.703,13316866.0
2024-01-04 04:00:00,3.704,3.73,3.613,3.618,9450789.0
2024-01-04 08:00:00,3.618,3.72,3.572,3.693,11580154.0
2024-01-04 12:00:00,3.692,4.018,3.667,3.927,20770133.0
2024-01-04 16:00:00,3.928,3.99,3.82,3.986,14540490.0
2024-01-04 20:00:00,3.986,4.05,3.889,3.911,12195315.0
2024-01-05 00:00:00,3.911,3.951,3.714,3.771,14204200.0
2024-01-05 04:00:00,3.772,3.786,3.69,3.702,9221650.0
2024-01-05 08:00:00,3.703,3.766,3.609,3.639,11168917.0
2024-01-05 12:00:00,3.639,3.685,3.539,3.584,13372560.0
2024-01-05 16:00:00,3.583,3.605,3.449,3.49,12450783.0
2024-01-05 20:00:00,3.49,3.564,3.475,3.55,9993368.0
2024-01-06 00:00:00,3.551,3.553,3.356,3.374,10594733.0
2024-01-06 04:00:00,3.375,3.389,3.165,3.292,22020337.0
2024-01-06 08:00:00,3.292,3.373,3.255,3.332,10724166.0
2024-01-06 12:00:00,3.333,3.449,3.282,3.416,11982205.0
2024-01-06 16:00:00,3.416,3.705,3.403,3.565,22596108.0
2024-01-06 20:00:00,3.564,3.588,3.393,3.475,10849199.0
2024-01-07 00:00:00,3.476,3.539,3.406,3.428,8200312.0
2024-01-07 04:00:00,3.429,3.518,3.416,3.443,8452698.0
2024-01-07 08:00:00,3.443,3.461,3.336,3.369,9368632.0
2024-01-07 12:00:00,3.369,3.445,3.321,3.333,9087164.0
2024-01-07 16:00:00,3.333,3.396,3.278,3.355,8283254.0
2024-01-07 20:00:00,3.356,3.368,3.151,3.213,12173660.0
2024-01-08 00:00:00,3.214,3.24,2.916,3.01,23988420.0
2024-01-08 04:00:00,3.011,3.23,2.989,3.162,19991596.0
2024-01-08 08:00:00,3.162,3.251,3.087,3.2,14543180.0
2024-01-08 12:00:00,3.199,3.296,3.195,3.233,17661546.0
2024-01-08 16:00:00,3.233,3.477,3.187,3.47,17245555.0
2024-01-08 20:00:00,3.469,3.477,3.363,3.415,9106410.0
2024-01-09 00:00:00,3.416,3.5,3.338,3.407,16259338.0
2024-01-09 04:00:00,3.406,3.538,3.39,3.484,13067234.0
2024-01-09 08:00:00,3.484,3.503,3.309,3.335,14794145.0
2024-01-09 12:00:00,3.335,3.362,3.136,3.179,19967640.0
2024-01-09 16:00:00,3.179,3.203,3.033,3.079,15534426.0
2024-01-09 20:00:00,3.079,3.23,3.026,3.22,25447960.0
2024-01-10 00:00:00,3.219,3.254,3.19,3.212,8625352.0
2024-01-10 04:00:00,3.212,3.281,3.171,3.202,6977119.0
2024-01-10 08:00:00,3.203,3.323,3.168,3.262,11244171.0
2024-01-10 12:00:00,3.263,3.267,3.083,3.198,17571947.0
2024-01-10 16:00:00,3.198,3.339,3.19,3.286,11707657.0
2024-01-10 20:00:00,3.285,3.686,3.181,3.601,29712711.0
