datetime,open,high,low,close,volume
2024-02-13 12:00:00,0.3,0.3,0.28386,0.29332,18080610.4
2024-02-13 16:00:00,0.29308,0.2936,0.265,0.28264,25047437.6
2024-02-13 20:00:00,0.28244,0.29407,0.27811,0.285,12903015.2
2024-02-14 00:00:00,0.28502,0.296,0.27835,0.28275,12607793.1
2024-02-14 04:00:00,0.2827,0.28503,0.27614,0.28054,10557248.2
2024-02-14 08:00:00,0.28063,0.28492,0.27559,0.28161,21734969.4
2024-02-14 12:00:00,0.28162,0.28933,0.27859,0.28099,25235296.2
2024-02-14 16:00:00,0.28097,0.291,0.28036,0.28431,17054510.8
2024-02-14 20:00:00,0.28415,0.285,0.278,0.28152,7427666.6
2024-02-15 00:00:00,0.28152,0.29346,0.2815,0.28443,13771161.8
2024-02-15 04:00:00,0.28445,0.28547,0.27,0.275,13117892.6
2024-02-15 08:00:00,0.27494,0.28052,0.27275,0.27827,9453612.9
2024-02-15 12:00:00,0.27832,0.28188,0.27119,0.27644,14751289.0
2024-02-15 16:00:00,0.27655,0.27711,0.25852,0.26376,20763231.0
2024-02-15 20:00:00,0.26377,0.26763,0.25508,0.26325,17473174.0
2024-02-16 00:00:00,0.26329,0.27371,0.25762,0.27317,15321668.1
2024-02-16 04:00:00,0.27305,0.27446,0.26302,0.26435,14642147.6
2024-02-16 08:00:00,0.26435,0.26717,0.25966,0.26454,13119434.5
2024-02-16 12:00:00,0.26455,0.267,0.24812,0.25365,24394430.4
2024-02-16 16:00:00,0.25359,0.25628,0.24125,0.2443,27768762.2
2024-02-16 20:00:00,0.2443,0.24563,0.24107,0.24286,11333601.1
2024-02-17 00:00:00,0.24294,0.24535,0.23,0.23778,32599899.7
2024-02-17 04:00:00,0.2377,0.23885,0.2335,0.236,16213658.8
2024-02-17 08:00:00,0.23601,0.24538,0.23198,0.2369,39478644.9
2024-02-17 12:00:00,0.23688,0.24016,0.231,0.23605,31516871.9
2024-02-17 16:00:00,0.23587,0.24958,0.2345,0.24391,25077190.5
2024-02-17 20:00:00,0.2439,0.24936,0.23936,0.24816,18724247.1
2024-02-18 00:00:00,0.24815,0.25678,0.2415,0.24627,21312016.6
2024-02-18 04:00:00,0.24626,0.24781,0.23637,0.24066,17363711.8
2024-02-18 08:00:00,0.24066,0.24385,0.23352,0.23924,15792596.7
2024-02-18 12:00:00,0.23924,0.24145,0.23504,0.2383,14785748.3
2024-02-18 16:00:00,0.23834,0.24169,0.233,0.24044,18566635.1
2024-02-18 20:00:00,0.24051,0.24282,0.23718,0.23962,12069506.5
2024-02-19 00:00:00,0.23966,0.244,0.2333,0.23798,14930702.1
2024-02-19 04:00:00,0.23798,0.2455,0.23404,0.24494,18189593.5
2024-02-19 08:00:00,0.24494,0.2481,0.2354,0.23722,23200349.7
2024-02-19 12:00:00,0.23722,0.23821,0.22563,0.23323,27584626.0
2024-02-19 16:00:00,0.23315,0.23497,0.22643,0.23297,15692799.9
2024-02-19 20:00:00,0.23283,0.23667,0.23024,0.2323,11444366.4
2024-02-20 00:00:00,0.23231,0.23596,0.22652,0.22722,15602278.7
2024-02-20 04:00:00,0.22723,0.23515,0.2264,0.23204,9114659.1
2024-02-20 08:00:00,0.23211,0.2448,0.22868,0.24014,28890084.1
2024-02-20 12:00:00,0.24012,0.2405,0.2046,0.21566,55704497.7
2024-02-20 16:00:00,0.21567,0.22563,0.2076,0.22472,27762680.9
2024-02-20 20:00:00,0.22469,0.22536,0.21838,0.22023,9731774.5
2024-02-21 00:00:00,0.22031,0.22545,0.217,0.21849,9756912.3
2024-02-21 04:00:00,0.21849,0.21938,0.21061,0.21147,10643523.1
2024-02-21 08:00:00,0.21146,0.22515,0.2065,0.22151,29097899.0
2024-02-21 12:00:00,0.22151,0.22579,0.20632,0.20872,27407588.7
2024-02-21 16:00:00,0.20884,0.22224,0.20884,0.21868,23811407.7
2024-02-21 20:00:00,0.21853,0.22437,0.21331,0.21817,12503121.8
2024-02-22 00:00:00,0.21817,0.21884,0.20849,0.21267,11949958.4
2024-02-22 04:00:00,0.21269,0.21797,0.21252,0.21551,9341080.4
2024-02-22 08:00:00,0.21574,0.21699,0.21021,0.21327,14204039.5
2024-02-22 12:00:00,0.21332,0.2215,0.21027,0.21879,21320084.2
2024-02-22 16:00:00,0.21891,0.22331,0.21503,0.21886,11532747.2
2024-02-22 20:00:00,0.2189,0.22296,0.21424,0.21567,10450474.1
2024-02-23 00:00:00,0.2155,0.22238,0.21286,0.21441,19289205.8
2024-02-23 04:00:00,0.21441,0.23964,0.21212,0.23356,58733217.9
2024-02-23 08:00:00,0.23369,0.24663,0.23088,0.24016,132284857.0
2024-02-23 12:00:00,0.24014,0.2402,0.21385,0.21668,58498226.8
2024-02-23 16:00:00,0.21668,0.22104,0.21101,0.2193,20640343.2
2024-02-23 20:00:00,0.21933,0.2195,0.21309,0.21531,10613529.5
2024-02-24 00:00:00,0.21536,0.2156,0.2054,0.21137,15994827.1
2024-02-24 04:00:00,0.21137,0.21432,0.21018,0.21407,9311724.7
2024-02-24 08:00:00,0.21399,0.21443,0.21064,0.21328,10625260.3
2024-02-24 12:00:00,0.21331,0.22205,0.21094,0.21957,25730426.9
2024-02-24 16:00:00,0.21957,0.22114,0.21704,0.21973,10340790.6
2024-02-24 20:00:00,0.21975,0.22179,0.2176,0.22069,5854385.8
2024-02-25 00:00:00,0.22069,0.222,0.21654,0.21963,7564138.2
2024-02-25 04:00:00,0.21962,0.22042,0.21254,0.21361,7976665.1
2024-02-25 08:00:00,0.21357,0.21369,0.20807,0.21303,9748685.7
2024-02-25 12:00:00,0.2131,0.21433,0.20963,0.21284,10079086.0
2024-02-25 16:00:00,0.21284,0.21571,0.21109,0.21485,6918817.8
2024-02-25 20:00:00,0.21487,0.21656,0.21266,0.21401,6043502.0
2024-02-26 00:00:00,0.21398,0.21735,0.21082,0.21491,7254172.9
2024-02-26 04:00:00,0.21497,0.21751,0.21351,0.21472,7697122.5
2024-02-26 08:00:00,0.21472,0.2184,0.21021,0.21612,18423657.3
2024-02-26 12:00:00,0.21611,0.22504,0.21538,0.22141,19971762.5
2024-02-26 16:00:00,0.22143,0.22434,0.21846,0.22113,10903780.6
2024-02-26 20:00:00,0.2211,0.22498,0.22009,0.22273,8402491.0
2024-02-27 00:00:00,0.22273,0.2308,0.21911,0.22257,16905364.5
2024-02-27 04:00:00,0.22258,0.22615,0.2181,0.21954,14034474.9
2024-02-27 08:00:00,0.21957,0.22231,0.2185,0.22124,8070730.0
2024-02-27 12:00:00,0.22117,0.22168,0.2123,0.21342,15022160.7
2024-02-27 16:00:00,0.21342,0.22162,0.2113,0.21762,11859345.6
2024-02-27 20:00:00,0.21768,0.22577,0.21567,0.22577,8267192.1
2024-02-28 00:00:00,0.22577,0.26182,0.22243,0.2587,55549307.6
2024-02-28 04:00:00,0.2586,0.2782,0.2465,0.25552,114371189.8
2024-02-28 08:00:00,0.25545,0.25586,0.23884,0.24228,49961768.0
2024-02-28 12:00:00,0.24227,0.2497,0.24203,0.24521,29663673.9
2024-02-28 16:00:00,0.24528,0.24934,0.22015,0.23376,46655995.7
2024-02-28 20:00:00,0.23372,0.25015,0.23337,0.24734,24637326.2
2024-02-29 00:00:00,0.24739,0.24906,0.23792,0.24042,11781435.1
2024-02-29 04:00:00,0.24044,0.24433,0.23598,0.24383,13429352.0
2024-02-29 08:00:00,0.24383,0.24733,0.23893,0.24221,11704899.2
2024-02-29 12:00:00,0.2421,0.256,0.24128,0.25151,17821063.6
