datetime,open,high,low,close,volume
2023-12-31 16:00:00,22.293,22.434,22.183,22.213,513168.29
2023-12-31 20:00:00,22.212,22.242,21.2,21.95,1630054.38
2024-01-01 00:00:00,21.95,22.157,21.712,21.776,909577.37
2024-01-01 04:00:00,21.776,22.032,21.52,21.976,903046.91
2024-01-01 08:00:00,21.977,22.106,21.906,21.981,574328.12
2024-01-01 12:00:00,21.981,22.154,21.847,22.12,737236.38
2024-01-01 16:00:00,22.123,22.487,22.04,22.475,788448.02
2024-01-01 20:00:00,22.475,22.527,22.277,22.512,692050.06
2024-01-02 00:00:00,22.512,23.012,22.46,22.78,1706115.72
2024-01-02 04:00:00,22.781,22.858,22.655,22.774,768224.87
2024-01-02 08:00:00,22.774,23.062,22.56,22.674,1460728.43
2024-01-02 12:00:00,22.677,22.727,22.079,22.215,1642048.01
2024-01-02 16:00:00,22.215,22.303,22.017,22.152,1029014.44
2024-01-02 20:00:00,22.153,22.274,21.899,21.991,919640.62
2024-01-03 00:00:00,21.991,22.253,21.863,22.106,851243.15
2024-01-03 04:00:00,22.106,22.534,22.058,22.172,1262226.02
2024-01-03 08:00:00,22.168,22.423,21.07,21.392,2631487.45
2024-01-03 12:00:00,21.39,21.393,18.065,20.349,7755759.03
2024-01-03 16:00:00,20.348,20.434,19.639,19.916,2101381.71
2024-01-03 20:00:00,19.916,20.197,19.885,20.017,921641.37
2024-01-04 00:00:00,20.018,20.215,19.744,20.146,1053707.68
2024-01-04 04:00:00,20.148,20.278,19.965,19.971,771240.18
2024-01-04 08:00:00,19.973,20.128,19.772,19.997,1002690.82
2024-01-04 12:00:00,19.996,20.473,19.935,20.345,1477505.27
2024-01-04 16:00:00,20.345,20.469,20.165,20.44,903284.48
2024-01-04 20:00:00,20.44,20.752,20.36,20.464,1241340.77
2024-01-05 00:00:00,20.464,20.627,19.433,20.002,1933402.88
2024-01-05 04:00:00,20.003,20.168,19.908,19.993,798647.39
2024-01-05 08:00:00,19.993,20.246,19.727,19.871,1083732.21
2024-01-05 12:00:00,19.874,20.018,19.53,19.727,1584294.58
2024-01-05 16:00:00,19.724,19.899,19.276,19.842,1325205.02
2024-01-05 20:00:00,19.841,20.13,19.81,20.124,807755.02
2024-01-06 00:00:00,20.124,20.276,19.938,20.059,916389.16
2024-01-06 04:00:00,20.055,20.1,19.241,19.794,2146596.06
2024-01-06 08:00:00,19.794,19.939,19.616,19.764,894509.84
2024-01-06 12:00:00,19.764,19.979,19.619,19.924,638248.16
2024-01-06 16:00:00,19.924,20.123,19.831,19.916,697071.08
2024-01-06 20:00:00,19.916,19.987,19.689,19.879,573887.6
2024-01-07 00:00:00,19.879,20.04,19.728,19.893,518179.58
2024-01-07 04:00:00,19.895,20.062,19.839,19.975,631510.97
2024-01-07 08:00:00,19.975,20.032,19.579,19.719,868771.93
2024-01-07 12:00:00,19.72,19.899,19.553,19.651,735890.35
2024-01-07 16:00:00,19.651,19.783,19.366,19.756,852111.62
2024-01-07 20:00:00,19.757,19.79,18.984,19.244,1732706.84
2024-01-08 00:00:00,19.247,19.352,18.302,18.798,3540077.91
2024-01-08 04:00:00,18.798,19.445,18.72,19.26,1668829.79
2024-01-08 08:00:00,19.259,19.427,18.966,19.425,1062539.36
2024-01-08 12:00:00,19.422,19.731,19.35,19.611,1572525.2
