datetime,open,high,low,close,volume
2023-12-31 16:00:00,0.4261,0.443,0.425,0.441,7057936.0
2023-12-31 20:00:00,0.4412,0.4457,0.4071,0.4261,13851259.0
2024-01-01 00:00:00,0.4261,0.4362,0.421,0.4231,7485776.0
2024-01-01 04:00:00,0.423,0.4259,0.4144,0.4164,7015743.0
2024-01-01 08:00:00,0.4164,0.4228,0.414,0.4209,4997243.0
2024-01-01 12:00:00,0.421,0.4337,0.4199,0.4334,5578416.0
2024-01-01 16:00:00,0.4334,0.444,0.4323,0.4437,5797430.0
2024-01-01 20:00:00,0.4438,0.455,0.4381,0.4492,7338876.0
2024-01-02 00:00:00,0.4492,0.4568,0.441,0.4532,9731819.0
2024-01-02 04:00:00,0.4532,0.4581,0.4499,0.452,5632308.0
2024-01-02 08:00:00,0.452,0.4615,0.4519,0.4584,9376016.0
2024-01-02 12:00:00,0.4584,0.4621,0.4394,0.4466,15376813.0
2024-01-02 16:00:00,0.4467,0.4821,0.4466,0.4755,56617260.0
2024-01-02 20:00:00,0.4754,0.4904,0.4723,0.4797,21139560.0
2024-01-03 00:00:00,0.4797,0.484,0.4553,0.4619,16063714.0
2024-01-03 04:00:00,0.4618,0.5004,0.4614,0.4852,30399220.0
2024-01-03 08:00:00,0.4852,0.5332,0.4811,0.5058,87856117.0
2024-01-03 12:00:00,0.5058,0.5534,0.3541,0.5246,234239018.0
2024-01-03 16:00:00,0.5245,0.5541,0.5007,0.5319,94476633.0
2024-01-03 20:00:00,0.5317,0.5706,0.5255,0.5295,73323598.0
2024-01-04 00:00:00,0.5295,0.5593,0.5134,0.5547,49603973.0
2024-01-04 04:00:00,0.5547,0.5839,0.5475,0.5516,55694612.0
2024-01-04 08:00:00,0.5517,0.6396,0.5513,0.5997,142491042.0
2024-01-04 12:00:00,0.5997,0.6288,0.58,0.6091,78272942.0
2024-01-04 16:00:00,0.6092,0.6195,0.566,0.5757,40940578.0
2024-01-04 20:00:00,0.5756,0.5806,0.5475,0.5505,23580556.0
2024-01-05 00:00:00,0.5504,0.5771,0.518,0.5731,42196421.0
2024-01-05 04:00:00,0.5732,0.5849,0.5283,0.5372,41182699.0
2024-01-05 08:00:00,0.5372,0.5463,0.4965,0.4995,39000110.0
2024-01-05 12:00:00,0.4995,0.5087,0.4881,0.4916,42949628.0
2024-01-05 16:00:00,0.4915,0.5011,0.4699,0.4819,33771617.0
2024-01-05 20:00:00,0.4819,0.4955,0.4739,0.4941,19300954.0
2024-01-06 00:00:00,0.4941,0.4942,0.4646,0.4807,24153147.0
2024-01-06 04:00:00,0.4807,0.4807,0.4466,0.4641,36597088.0
2024-01-06 08:00:00,0.464,0.4675,0.4523,0.4579,13196706.0
2024-01-06 12:00:00,0.458,0.4865,0.4535,0.4841,26644464.0
2024-01-06 16:00:00,0.484,0.4858,0.4704,0.4786,13375225.0
2024-01-06 20:00:00,0.4786,0.485,0.4716,0.4796,12191668.0
2024-01-07 00:00:00,0.4796,0.5323,0.478,0.5051,41987121.0
2024-01-07 04:00:00,0.5051,0.5304,0.5002,0.5014,30847377.0
2024-01-07 08:00:00,0.5013,0.5076,0.4659,0.4724,32150585.0
2024-01-07 12:00:00,0.4724,0.4799,0.4637,0.4681,18838702.0
2024-01-07 16:00:00,0.468,0.4914,0.4526,0.4833,23747333.0
2024-01-07 20:00:00,0.4834,0.4846,0.46,0.4769,21022383.0
2024-01-08 00:00:00,0.477,0.4821,0.4222,0.4379,51691040.0
2024-01-08 04:00:00,0.4379,0.5638,0.4344,0.515,147784655.0
2024-01-08 08:00:00,0.5151,0.5304,0.4905,0.5084,83886559.0
2024-01-08 12:00:00,0.5084,0.5496,0.5,0.5393,99110165.0
